int,binary,isPrime
118602,11100111101001010,0
118603,11100111101001011,1
118604,11100111101001100,0
118605,11100111101001101,0
118606,11100111101001110,0
118607,11100111101001111,0
118608,11100111101010000,0
118609,11100111101010001,0
118610,11100111101010010,0
118611,11100111101010011,0
118612,11100111101010100,0
118613,11100111101010101,0
118614,11100111101010110,0
118615,11100111101010111,0
118616,11100111101011000,0
118617,11100111101011001,0
118618,11100111101011010,0
118619,11100111101011011,1
118620,11100111101011100,0
118621,11100111101011101,1
118622,11100111101011110,0
118623,11100111101011111,0
118624,11100111101100000,0
118625,11100111101100001,0
118626,11100111101100010,0
118627,11100111101100011,0
118628,11100111101100100,0
118629,11100111101100101,0
118630,11100111101100110,0
118631,11100111101100111,0
118632,11100111101101000,0
118633,11100111101101001,1
118634,11100111101101010,0
118635,11100111101101011,0
118636,11100111101101100,0
118637,11100111101101101,0
118638,11100111101101110,0
118639,11100111101101111,0
118640,11100111101110000,0
118641,11100111101110001,0
118642,11100111101110010,0
118643,11100111101110011,0
118644,11100111101110100,0
118645,11100111101110101,0
118646,11100111101110110,0
118647,11100111101110111,0
118648,11100111101111000,0
118649,11100111101111001,0
118650,11100111101111010,0
118651,11100111101111011,0
118652,11100111101111100,0
118653,11100111101111101,0
118654,11100111101111110,0
118655,11100111101111111,0
118656,11100111110000000,0
118657,11100111110000001,0
118658,11100111110000010,0
118659,11100111110000011,0
118660,11100111110000100,0
118661,11100111110000101,1
118662,11100111110000110,0
118663,11100111110000111,0
118664,11100111110001000,0
118665,11100111110001001,0
118666,11100111110001010,0
118667,11100111110001011,0
118668,11100111110001100,0
118669,11100111110001101,1
118670,11100111110001110,0
118671,11100111110001111,0
118672,11100111110010000,0
118673,11100111110010001,1
118674,11100111110010010,0
118675,11100111110010011,0
118676,11100111110010100,0
118677,11100111110010101,0
118678,11100111110010110,0
118679,11100111110010111,0
118680,11100111110011000,0
118681,11100111110011001,1
118682,11100111110011010,0
118683,11100111110011011,0
118684,11100111110011100,0
118685,11100111110011101,0
118686,11100111110011110,0
118687,11100111110011111,1
118688,11100111110100000,0
118689,11100111110100001,0
118690,11100111110100010,0
118691,11100111110100011,1
118692,11100111110100100,0
118693,11100111110100101,0
118694,11100111110100110,0
118695,11100111110100111,0
118696,11100111110101000,0
118697,11100111110101001,0
118698,11100111110101010,0
118699,11100111110101011,0
118700,11100111110101100,0
118701,11100111110101101,0
118702,11100111110101110,0
118703,11100111110101111,0
118704,11100111110110000,0
118705,11100111110110001,0
118706,11100111110110010,0
118707,11100111110110011,0
118708,11100111110110100,0
118709,11100111110110101,1
118710,11100111110110110,0
118711,11100111110110111,0
118712,11100111110111000,0
118713,11100111110111001,0
118714,11100111110111010,0
118715,11100111110111011,0
118716,11100111110111100,0
118717,11100111110111101,1
118718,11100111110111110,0
118719,11100111110111111,0
118720,11100111111000000,0
118721,11100111111000001,0
118722,11100111111000010,0
118723,11100111111000011,0
118724,11100111111000100,0
118725,11100111111000101,0
118726,11100111111000110,0
118727,11100111111000111,0
118728,11100111111001000,0
118729,11100111111001001,0
118730,11100111111001010,0
118731,11100111111001011,0
118732,11100111111001100,0
118733,11100111111001101,0
118734,11100111111001110,0
118735,11100111111001111,0
118736,11100111111010000,0
118737,11100111111010001,0
118738,11100111111010010,0
118739,11100111111010011,1
118740,11100111111010100,0
118741,11100111111010101,0
118742,11100111111010110,0
118743,11100111111010111,0
118744,11100111111011000,0
118745,11100111111011001,0
118746,11100111111011010,0
118747,11100111111011011,1
118748,11100111111011100,0
118749,11100111111011101,0
118750,11100111111011110,0
118751,11100111111011111,1
118752,11100111111100000,0
118753,11100111111100001,0
118754,11100111111100010,0
118755,11100111111100011,0
118756,11100111111100100,0
118757,11100111111100101,1
118758,11100111111100110,0
118759,11100111111100111,0
118760,11100111111101000,0
118761,11100111111101001,0
118762,11100111111101010,0
118763,11100111111101011,0
118764,11100111111101100,0
118765,11100111111101101,0
118766,11100111111101110,0
118767,11100111111101111,0
118768,11100111111110000,0
118769,11100111111110001,0
118770,11100111111110010,0
118771,11100111111110011,0
118772,11100111111110100,0
118773,11100111111110101,0
118774,11100111111110110,0
118775,11100111111110111,0
118776,11100111111111000,0
118777,11100111111111001,0
118778,11100111111111010,0
118779,11100111111111011,0
118780,11100111111111100,0
118781,11100111111111101,0
118782,11100111111111110,0
118783,11100111111111111,0
118784,11101000000000000,0
118785,11101000000000001,0
118786,11101000000000010,0
118787,11101000000000011,1
118788,11101000000000100,0
118789,11101000000000101,0
118790,11101000000000110,0
118791,11101000000000111,0
118792,11101000000001000,0
118793,11101000000001001,0
118794,11101000000001010,0
118795,11101000000001011,0
118796,11101000000001100,0
118797,11101000000001101,0
118798,11101000000001110,0
118799,11101000000001111,1
118800,11101000000010000,0
118801,11101000000010001,1
118802,11101000000010010,0
118803,11101000000010011,0
118804,11101000000010100,0
118805,11101000000010101,0
118806,11101000000010110,0
118807,11101000000010111,0
118808,11101000000011000,0
118809,11101000000011001,0
118810,11101000000011010,0
118811,11101000000011011,0
118812,11101000000011100,0
118813,11101000000011101,0
118814,11101000000011110,0
118815,11101000000011111,0
118816,11101000000100000,0
118817,11101000000100001,0
118818,11101000000100010,0
118819,11101000000100011,1
118820,11101000000100100,0
118821,11101000000100101,0
118822,11101000000100110,0
118823,11101000000100111,0
118824,11101000000101000,0
118825,11101000000101001,0
118826,11101000000101010,0
118827,11101000000101011,0
118828,11101000000101100,0
118829,11101000000101101,0
118830,11101000000101110,0
118831,11101000000101111,1
118832,11101000000110000,0
118833,11101000000110001,0
118834,11101000000110010,0
118835,11101000000110011,0
118836,11101000000110100,0
118837,11101000000110101,0
118838,11101000000110110,0
118839,11101000000110111,0
118840,11101000000111000,0
118841,11101000000111001,0
118842,11101000000111010,0
118843,11101000000111011,1
118844,11101000000111100,0
118845,11101000000111101,0
118846,11101000000111110,0
118847,11101000000111111,0
118848,11101000001000000,0
118849,11101000001000001,0
118850,11101000001000010,0
118851,11101000001000011,0
118852,11101000001000100,0
118853,11101000001000101,0
118854,11101000001000110,0
118855,11101000001000111,0
118856,11101000001001000,0
118857,11101000001001001,0
118858,11101000001001010,0
118859,11101000001001011,0
118860,11101000001001100,0
118861,11101000001001101,1
118862,11101000001001110,0
118863,11101000001001111,0
118864,11101000001010000,0
118865,11101000001010001,0
118866,11101000001010010,0
118867,11101000001010011,0
118868,11101000001010100,0
118869,11101000001010101,0
118870,11101000001010110,0
118871,11101000001010111,0
118872,11101000001011000,0
118873,11101000001011001,1
118874,11101000001011010,0
118875,11101000001011011,0
118876,11101000001011100,0
118877,11101000001011101,0
118878,11101000001011110,0
118879,11101000001011111,0
118880,11101000001100000,0
118881,11101000001100001,0
118882,11101000001100010,0
118883,11101000001100011,0
118884,11101000001100100,0
118885,11101000001100101,0
118886,11101000001100110,0
118887,11101000001100111,0
118888,11101000001101000,0
118889,11101000001101001,0
118890,11101000001101010,0
118891,11101000001101011,1
118892,11101000001101100,0
118893,11101000001101101,0
118894,11101000001101110,0
118895,11101000001101111,0
118896,11101000001110000,0
118897,11101000001110001,1
118898,11101000001110010,0
118899,11101000001110011,0
118900,11101000001110100,0
118901,11101000001110101,1
118902,11101000001110110,0
118903,11101000001110111,1
118904,11101000001111000,0
118905,11101000001111001,0
118906,11101000001111010,0
118907,11101000001111011,1
118908,11101000001111100,0
118909,11101000001111101,0
118910,11101000001111110,0
118911,11101000001111111,0
118912,11101000010000000,0
118913,11101000010000001,1
118914,11101000010000010,0
118915,11101000010000011,0
118916,11101000010000100,0
118917,11101000010000101,0
118918,11101000010000110,0
118919,11101000010000111,0
118920,11101000010001000,0
118921,11101000010001001,0
118922,11101000010001010,0
118923,11101000010001011,0
118924,11101000010001100,0
118925,11101000010001101,0
118926,11101000010001110,0
118927,11101000010001111,1
118928,11101000010010000,0
118929,11101000010010001,0
118930,11101000010010010,0
118931,11101000010010011,1
118932,11101000010010100,0
118933,11101000010010101,0
118934,11101000010010110,0
118935,11101000010010111,0
118936,11101000010011000,0
118937,11101000010011001,0
118938,11101000010011010,0
118939,11101000010011011,0
118940,11101000010011100,0
118941,11101000010011101,0
118942,11101000010011110,0
118943,11101000010011111,0
118944,11101000010100000,0
118945,11101000010100001,0
118946,11101000010100010,0
118947,11101000010100011,0
118948,11101000010100100,0
118949,11101000010100101,0
118950,11101000010100110,0
118951,11101000010100111,0
118952,11101000010101000,0
118953,11101000010101001,0
118954,11101000010101010,0
118955,11101000010101011,0
118956,11101000010101100,0
118957,11101000010101101,0
118958,11101000010101110,0
118959,11101000010101111,0
118960,11101000010110000,0
118961,11101000010110001,0
118962,11101000010110010,0
118963,11101000010110011,0
118964,11101000010110100,0
118965,11101000010110101,0
118966,11101000010110110,0
118967,11101000010110111,1
118968,11101000010111000,0
118969,11101000010111001,0
118970,11101000010111010,0
118971,11101000010111011,0
118972,11101000010111100,0
118973,11101000010111101,1
118974,11101000010111110,0
118975,11101000010111111,0
118976,11101000011000000,0
118977,11101000011000001,0
118978,11101000011000010,0
118979,11101000011000011,0
118980,11101000011000100,0
118981,11101000011000101,0
118982,11101000011000110,0
118983,11101000011000111,0
118984,11101000011001000,0
118985,11101000011001001,0
118986,11101000011001010,0
118987,11101000011001011,0
118988,11101000011001100,0
118989,11101000011001101,0
118990,11101000011001110,0
118991,11101000011001111,0
118992,11101000011010000,0
118993,11101000011010001,0
118994,11101000011010010,0
118995,11101000011010011,0
118996,11101000011010100,0
118997,11101000011010101,0
118998,11101000011010110,0
118999,11101000011010111,0
119000,11101000011011000,0
119001,11101000011011001,0
119002,11101000011011010,0
119003,11101000011011011,0
119004,11101000011011100,0
119005,11101000011011101,0
119006,11101000011011110,0
119007,11101000011011111,0
119008,11101000011100000,0
119009,11101000011100001,0
119010,11101000011100010,0
119011,11101000011100011,0
119012,11101000011100100,0
119013,11101000011100101,0
119014,11101000011100110,0
119015,11101000011100111,0
119016,11101000011101000,0
119017,11101000011101001,0
119018,11101000011101010,0
119019,11101000011101011,0
119020,11101000011101100,0
119021,11101000011101101,0
119022,11101000011101110,0
119023,11101000011101111,0
119024,11101000011110000,0
119025,11101000011110001,0
119026,11101000011110010,0
119027,11101000011110011,1
119028,11101000011110100,0
119029,11101000011110101,0
119030,11101000011110110,0
119031,11101000011110111,0
119032,11101000011111000,0
119033,11101000011111001,1
119034,11101000011111010,0
119035,11101000011111011,0
119036,11101000011111100,0
119037,11101000011111101,0
119038,11101000011111110,0
119039,11101000011111111,1
119040,11101000100000000,0
119041,11101000100000001,0
119042,11101000100000010,0
119043,11101000100000011,0
119044,11101000100000100,0
